"","price"
"2694",501468.589
"2695",488019.419
"2696",546488.538
"2697",996833.793
"2698",294757.982
"2699",557641.197
"2700",695965.951
"2701",376812.919
"2702",265286.612
"2703",323867.765
"2704",509423.844
"2705",187723.18
"2706",244104.583
"2707",522580.336
"2708",190518.367
"2709",390012.738
"2710",625125.164
"2711",554853.672
"2712",382822.542
"2713",482284.387
"2714",405055.537
"2715",526053.317
"2716",451827.113
"2717",687689.308
"2718",325080.362
"2719",766208.924
"2720",281871.833
"2721",285298.449
"2722",464733.341
"2723",487496.379
"2724",377361.507
"2725",360370.596
"2726",797252.533
"2727",536743.657
"2728",332223.266
"2729",566955.985
"2730",306537.938
"2731",478126.311
"2732",428793.136
"2733",322935.497
"2734",208686.103
"2735",275534.577
"2736",828442.372
"2737",259241.156
"2738",869160.208
"2739",668286.469
"2740",318711.959
"2741",382930.612
"2742",535403.423
"2743",497074.005
"2744",409935.956
"2745",933365.558
"2746",338371.628
"2747",377091.607
"2748",406304.203
"2749",284261.96
"2750",564734.729
"2751",665532.693
"2752",688362.813
"2753",303510.686
"2754",529445.83
"2755",409314.428
"2756",540743.773
"2757",195166.084
"2758",659307.875
"2759",549883.943
"2760",657928.916
"2761",317792.405
"2762",308674.896
"2763",1047139.858
"2764",486945.116
"2765",356133.503
"2766",848295.63
"2767",371540.343
"2768",464290.125
"2769",461957.248
"2770",731805.007
"2771",369685.266
"2772",305483.693
"2773",512196.073
"2774",570760.789
"2775",209335.892
"2776",331277.101
"2777",248453.589
"2778",443478.539
"2779",210901.581
"2780",527562.91
"2781",686481.894
"2782",430529.618
"2783",461126.343
"2784",863502.95
"2785",704537.954
"2786",285624.4
"2787",384925.194
"2788",1068554.928
"2789",1383497.11
"2790",653875.078
"2791",719031.178
"2792",364284.796
"2793",1094603.769
"2794",560938.373
"2795",793395.248
"2796",497695.399
"2797",408090.775
"2798",524990.47
"2799",751747.88
"2800",470453.5
"2801",309773.249
"2802",704537.954
"2803",769801.953
"2804",266259.191
"2805",371015.591
"2806",300672.135
"2807",554689.125
"2808",891755.059
"2809",233095.773
"2810",331289.189
"2811",655007.995
"2812",168872.885
"2813",549949.731
"2814",420324.883
"2815",274366.465
"2816",639290.82
"2817",266707.438
"2818",284640.735
"2819",566955.985
"2820",401674.269
"2821",335092.555
"2822",521785.119
"2823",806258.096
"2824",278585.859
"2825",635016.787
"2826",377921.988
"2827",229572.317
"2828",357882.339
"2829",178578.049
"2830",331419.696
"2831",740081.679
"2832",565032.329
"2833",719075.083
"2834",808765.672
"2835",457095.589
"2836",179842.062
"2837",376230.067
"2838",379807.044
"2839",566628.904
"2840",803647.608
"2841",364573.298
"2842",227837.601
"2843",1001962.635
"2844",392531.453
"2845",230425.787
"2846",192824.499
"2847",656634.799
"2848",468886.19
"2849",667012.772
"2850",710129.663
"2851",706470.973
"2852",309677.501
"2853",534644.979
"2854",237336.781
"2855",351557.338
"2856",232967.309
"2857",410167.023
"2858",293982.354
"2859",521592.911
"2860",197201.761
"2861",270005.352
"2862",416838.497
"2863",425624.494
"2864",431962.624
"2865",757400.528
"2866",817351.053
"2867",479433.316
"2868",313176.713
"2869",341115.599
"2870",314355.346
"2871",276583.13
"2872",819922.789
"2873",581521.211
"2874",320965.683
"2875",672717.92
"2876",547759.004
"2877",330772.862
"2878",802310.68
"2879",457418.776
"2880",219841.1
"2881",388289.503
"2882",218879.35
"2883",758896.183
"2884",522012.02
"2885",480028.028
"2886",547447.695
"2887",247600.355
"2888",441972.261
"2889",376571.286
"2890",434872.023
"2891",494275.308
"2892",592275.554
"2893",337246.401
"2894",611830.947
"2895",647337.243
"2896",612407.208
"2897",350159.743
"2898",365083.513
"2899",395386.126
"2900",381659.941
"2901",292656.577
"2902",251772.314
"2903",271215.411
"2904",351622.957
"2905",623530.212
"2906",226821.997
"2907",301648.251
"2908",486035.349
"2909",770535.125
"2910",619245.114
"2911",651773.679
"2912",933048.953
"2913",774148.496
"2914",400671.67
"2915",319376.333
"2916",290579.383
"2917",224005.962
"2918",330561.65
"2919",348683.096
"2920",437903.712
"2921",447751.436
"2922",370856.098
"2923",543682.562
"2924",248120.179
"2925",752364.214
"2926",322437.842
"2927",327176.774
"2928",337617.298
"2929",683269.653
"2930",770640.401
"2931",590686.598
"2932",254735.622
"2933",930288.741
"2934",591438.546
"2935",358231.753
"2936",500231.651
"2937",666708.023
"2938",871410.999
"2939",870546.471
"2940",456043.056
"2941",621236.607
"2942",344596.844
"2943",549555.123
"2944",190518.367
"2945",685416.227
"2946",308519.438
"2947",300383.046
"2948",486743.628
"2949",467294.12
"2950",282339.341
"2951",370274.174
"2952",885562.118
"2953",388331.774
"2954",461283.366
"2955",1500970.407
"2956",339425.715
"2957",581535.387
"2958",274919.925
"2959",423288.207
"2960",497178.343
"2961",883154.987
"2962",302653.279
"2963",393491.029
"2964",271075.363
"2965",755423.268
"2966",597974.206
"2967",683269.653
"2968",435002.465
"2969",303028.42
"2970",387832.258
"2971",363627.154
"2972",384009.314
"2973",314922.744
"2974",266970.951
"2975",463015.301
"2976",503520.751
"2977",338974.851
"2978",457128.128
"2979",768391.56
"2980",273094.013
"2981",442995.181
"2982",235558.729
"2983",505305.847
"2984",419696.94
"2985",516825.157
"2986",844506.952
"2987",435306.315
"2988",894329.786
"2989",455604.23
"2990",647252.897
"2991",883983.291
"2992",595309.433
"2993",753274.388
"2994",645317.103
"2995",712449.589
"2996",1007051.547
"2997",806055.229
"2998",476495.762
"2999",2097346.415
"3000",265512.275
"3001",230204.613
"3002",456868.302
"3003",747290.988
"3004",825115.897
"3005",304691.486
"3006",263048.92
"3007",840146.131
"3008",459097.168
"3009",596476.269
"3010",944399.265
"3011",275258.28
"3012",642517.962
"3013",232932.379
"3014",332519.75
"3015",354259.413
"3016",287411.243
"3017",792228.282
"3018",293313.057
"3019",676936.41
"3020",225813.496
"3021",646918.978
"3022",1879340.633
"3023",621220.846
"3024",722064.898
"3025",424431.197
"3026",777181.387
"3027",605600.936
"3028",421018.732
"3029",591055.606
"3030",717833.389
"3031",648489.12
"3032",836453.919
"3033",184381.245
"3034",987135.154
"3035",292474.939
"3036",410143.264
"3037",446490.324
"3038",589473.799
"3039",407534.565
"3040",897856.486
"3041",440062.023
"3042",698272.617
"3043",555330.777
"3044",238576.222
"3045",494251.953
"3046",454445.335
"3047",358322.297
"3048",325406.272
"3049",507091.767
"3050",467741.711
"3051",654549.303
"3052",514360.902
"3053",269943.345
"3054",236871.239
"3055",439619.985
"3056",251232.407
"3057",618265.202
"3058",368447.307
"3059",281925.172
"3060",500321.39
"3061",625809.966
"3062",331695.093
"3063",516907.924
"3064",267619.287
"3065",300528.623
"3066",416610.631
"3067",522815.901
"3068",424733.988
"3069",640725.754
"3070",1259873.775
"3071",789927.026
"3072",352386.495
"3073",172290.845
"3074",435919.829
"3075",696516.099
"3076",421366.178
"3077",614798.121
"3078",332583.419
"3079",544279.105
"3080",502301.008
"3081",644103.365
"3082",1659863.335
"3083",313340.271
"3084",465592.321
"3085",275039.339
"3086",253571.472
"3087",592065.743
"3088",1398957.291
"3089",368058.642
"3090",236818.982
"3091",588427.799
"3092",2045037.922
"3093",207183.088
"3094",198858.399
"3095",702445.073
"3096",369948.163
"3097",589257.595
"3098",435769.455
"3099",606313.138
"3100",1582954.487
"3101",262212.505
"3102",1128525.021
"3103",317890.341
"3104",371354.423
"3105",647085.615
"3106",446206.616
"3107",377548.74
"3108",1260181.714
"3109",838621.162
"3110",589537.864
"3111",283697.147
"3112",1336850.168
"3113",273329.373
"3114",489975.819
"3115",328278.01
"3116",656606.246
"3117",1196784.797
"3118",741235.264
"3119",1236551.136
"3120",514842.911
"3121",386823.417
"3122",1063643.059
"3123",455659.067
"3124",368051.079
"3125",802502.689
"3126",354770.388
"3127",435864.11
"3128",767326.815
"3129",435728.331
"3130",417889.237
"3131",368357.156
"3132",563216.313
"3133",278698.472
"3134",310358.714
"3135",942115.496
"3136",394233.677
"3137",596902.775
"3138",282324.384
"3139",266157.976
"3140",230839.645
"3141",393632.96
"3142",389435.49
"3143",653048.345
"3144",591252.697
"3145",756700.789
"3146",329354.124
"3147",206637.055
"3148",1076110.302
"3149",663793.162
"3150",630122.625
"3151",561236.619
"3152",263931.822
"3153",283559.353
"3154",512479.933
"3155",565517.771
"3156",658181.067
"3157",466941.833
"3158",984419.25
"3159",374207.63
"3160",445288.941
"3161",279846.643
"3162",456718.688
"3163",243900.768
"3164",271075.363
"3165",774346.469
"3166",874065.631
"3167",202393.729
"3168",814212.96
"3169",402369.569
"3170",2050682.542
"3171",365447.241
"3172",384655.312
"3173",730643.491
"3174",866743.873
"3175",210390.408
"3176",350613.748
"3177",296393.324
"3178",608998.32
"3179",377135.036
"3180",285293.336
"3181",567996.981
"3182",301816.662
"3183",216795.471
"3184",991450.096
"3185",760885.057
"3186",374213.026
"3187",600307.866
"3188",521596.537
"3189",338254.203
"3190",250974.135
"3191",812058.293
"3192",536153.213
"3193",993525.984
"3194",654755.223
"3195",470240.275
"3196",269019.005
"3197",540009.545
"3198",330597.43
"3199",437077.591
"3200",337779.014
"3201",283820.654
"3202",245297.503
"3203",697717.819
"3204",466974.029
"3205",623508.758
"3206",594050.491
"3207",2966208.636
"3208",852688.449
"3209",927790.88
"3210",1163348.762
"3211",724817.956
"3212",738750.986
"3213",301101.282
"3214",271896.175
"3215",423825.782
"3216",737711.664
"3217",300619.497
"3218",1143886.101
"3219",347390.323
"3220",524907.466
"3221",285514.301
"3222",503146.016
"3223",542915.794
"3224",228485.459
"3225",485948.431
"3226",507570.386
"3227",456427.278
"3228",407771.601
"3229",977896.504
"3230",462249.62
"3231",628151.835
"3232",1164643.765
"3233",1127596.239
"3234",703906.609
"3235",315629.305
"3236",457120.269
"3237",1174944.016
"3238",272426.256
"3239",445388.338
"3240",343613.761
"3241",420463.58
"3242",860618.862
"3243",237399.935
"3244",277025.531
"3245",434462.937
"3246",318382.738
"3247",1106493.771
"3248",257488.048
"3249",189636.434
"3250",362801.501
"3251",385798.978
"3252",475074.369
"3253",487084.331
"3254",203500.803
"3255",417867.666
"3256",293858.668
"3257",352673.976
"3258",415959.729
"3259",698978.513
"3260",349329.118
"3261",202510.545
"3262",206637.055
"3263",385283.765
"3264",339578.424
"3265",597287.2
"3266",574521.1
"3267",721884.161
"3268",590241.097
"3269",294927.354
"3270",521554.483
"3271",257736.762
"3272",240709.868
"3273",494456.613
"3274",700276.906
"3275",490963.969
"3276",236291.136
"3277",288940.011
"3278",546570.98
"3279",520575.568
"3280",336769.191
"3281",585229.08
"3282",267646.349
"3283",421158.506
"3284",284545.134
"3285",524094.114
"3286",345743.897
"3287",464848.369
"3288",324808.16
"3289",295381.757
"3290",299297.4
"3291",603626.911
"3292",534711.796
"3293",600463.453
"3294",1173989.274
"3295",476977.435
"3296",399111.936
"3297",751144.989
"3298",589551.72
"3299",666103.529
"3300",414277.109
"3301",460851.769
"3302",352068.772
"3303",413639.794
"3304",416386.136
"3305",240967.675
"3306",815451.07
"3307",499674.782
"3308",322132.963
"3309",735662.876
"3310",398199.257
"3311",360468.054
"3312",609328.261
"3313",511474.491
"3314",1054939.58
"3315",1063724.594
"3316",645913.045
"3317",410624.51
"3318",243521.092
"3319",1124822.187
"3320",367117.302
"3321",674438.854
"3322",1060615.951
"3323",289567.94
"3324",843159.064
"3325",675871.427
"3326",463102.889
"3327",505853.087
"3328",364683.427
"3329",779837.611
"3330",345965.519
"3331",1574260.172
"3332",465717.985
"3333",1123500.971
"3334",339416.084
"3335",253978.429
"3336",523311.662
"3337",832089.545
"3338",425028.749
"3339",1427465.799
"3340",268854.223
"3341",294927.354
"3342",481849.733
"3343",300559.341
"3344",296191.27
"3345",636735.632
"3346",5010782.232
"3347",917885.556
"3348",616909.879
"3349",500365.736
"3350",302448.921
"3351",547780.982
"3352",906781.726
"3353",846508.513
"3354",247724.887
"3355",509342.834
"3356",408570.943
"3357",314066.016
"3358",561480.347
"3359",670922.396
"3360",377188.602
"3361",591621.883
"3362",625595.989
"3363",334013.164
"3364",853598.135
"3365",472320.32
"3366",322645.234
"3367",734322.16
"3368",517185.602
"3369",633733.72
"3370",483145.564
"3371",307136.129
"3372",646799.191
"3373",504277.186
"3374",410381.049
"3375",525826.923
"3376",819670.035
"3377",534667.467
"3378",833432.504
"3379",361914.115
"3380",818319.762
"3381",360776.157
"3382",360776.157
"3383",1278630.419
"3384",836471.553
"3385",858093.8
"3386",272899.17
"3387",741622.294
"3388",876605.931
"3389",684966.877
"3390",1036641.99
"3391",612120.101
"3392",241535.703
"3393",1030208.334
"3394",1034397.613
"3395",508750.135
"3396",343261.657
"3397",332150.495
"3398",592515.399
"3399",1212710.682
"3400",342220.98
"3401",504112.461
"3402",353557.915
"3403",832005.875
"3404",262627.213
"3405",426355.44
"3406",572407.641
"3407",1252507.445
"3408",282035.834
"3409",628120.658
"3410",248720.009
"3411",462890.9
"3412",259352.952
"3413",396455.779
"3414",261638.638
"3415",550048.692
"3416",346349.57
"3417",417123.337
"3418",331277.101
"3419",481313.723
"3420",1013996.578
"3421",334258.76
"3422",1471590.877
"3423",380646.027
"3424",324616.632
"3425",938341.939
"3426",290200.248
"3427",630828.689
"3428",767806.906
"3429",527583.513
"3430",676862.868
"3431",395055.541
"3432",292354.624
"3433",595248.109
"3434",702761.754
"3435",287683.783
"3436",742982.613
"3437",1080884.735
"3438",425523.148
"3439",265754.473
"3440",286687.921
"3441",489918.799
"3442",949519.262
"3443",612536.919
"3444",342698.542
"3445",217966.201
"3446",1204163.139
"3447",438251.916
"3448",762774.427
"3449",1042945.243
"3450",447687.235
"3451",760348.048
"3452",287261.65
"3453",482262.444
"3454",320951.203
"3455",735697.506
"3456",942752.3
"3457",675671.169
"3458",729595.701
"3459",333945.624
"3460",387087.194
"3461",334065.996
"3462",668472.74
"3463",533710.876
"3464",516326.538
"3465",479651.65
"3466",207183.088
"3467",274490.893
"3468",333249.727
"3469",346995.135
"3470",254192.121
"3471",379663.378
"3472",850604.27
"3473",711454.515
"3474",424314.758
"3475",347312.597
"3476",663578.223
"3477",530232.275
"3478",596927.264
"3479",382964.727
"3480",322690.041
"3481",530819.819
"3482",280544.934
"3483",586213.098
"3484",583984.17
"3485",595317.518
"3486",639792.294
"3487",327175.017
"3488",2022990.969
"3489",515945.735
"3490",404317.679
"3491",340297.701
"3492",504813.71
"3493",1434276.853
"3494",553554.114
"3495",355155.002
"3496",337823.815
"3497",312386.504
"3498",378308.079
"3499",425756.187
"3500",352519.746
"3501",245297.503
"3502",410174.639
"3503",1029757.662
"3504",624772.559
"3505",491083.782
"3506",1078723.364
"3507",388663.601
"3508",294750.552
"3509",422085.911
"3510",655141.407
"3511",556186.565
"3512",564240.491
"3513",314648.266
"3514",369754.653
"3515",381220.817
"3516",739226.516
"3517",379390.355
"3518",519998.522
"3519",575539.191
"3520",545806.16
"3521",184137.106
"3522",1122750.827
"3523",391408.816
"3524",477285.748
"3525",408510.072
"3526",604567.662
"3527",296998.488
"3528",490301.633
"3529",463302.732
"3530",324647.593
"3531",582503.865
"3532",310978.786
"3533",1224901.738
"3534",303686.091
"3535",268681.314
"3536",612177.602
"3537",855324.97
"3538",576989.798
"3539",463752.316
"3540",394787.703
"3541",1267632.869
"3542",601396.32
"3543",441781.139
"3544",590033.088
"3545",331169.049
"3546",338701.089
"3547",291106.201
"3548",2046807.686
"3549",369294.728
"3550",384269.24
"3551",260761.416
"3552",907504.409
"3553",536516.876
"3554",230866.54
"3555",1168675.804
"3556",347103.165
"3557",423786.895
"3558",671764.921
"3559",480947.377
"3560",480912.747
"3561",348221.882
"3562",406304.203
"3563",334173.273
"3564",214602.302
"3565",387059.978
"3566",320360.5
"3567",634255.126
"3568",368598.846
"3569",287313.692
"3570",812024.547
"3571",492830.146
"3572",1095286.381
"3573",528957.761
"3574",626671.711
"3575",595723.937
"3576",775741.467
"3577",474207.341
"3578",543802.733
"3579",285837.19
"3580",293095.976
"3581",657557.772
"3582",764037.312
"3583",460343.163
"3584",439782.265
"3585",611703.127
"3586",316677.843
"3587",556056.34
"3588",655016.691
"3589",364328.49
"3590",678182.208
"3591",440224.796
"3592",366204.508
"3593",546619.093
"3594",278407.92
"3595",960120.265
"3596",1036514.729
"3597",414277.109
"3598",180701.141
"3599",371395.415
"3600",812773.897
"3601",242985.889
"3602",380796.07
"3603",649336.302
"3604",554652.348
"3605",386362.604
"3606",332848.042
"3607",365754.856
"3608",558864.787
"3609",465201.271
"3610",1614648.851
"3611",358157.778
"3612",592432.626
"3613",596683.367
"3614",416639.222
"3615",1145822.518
"3616",473042.977
"3617",1118098.736
"3618",275205.467
"3619",415019.172
"3620",443437.327
"3621",806842.76
"3622",538633.639
"3623",473406.932
"3624",317304.565
"3625",353802.083
"3626",302034.15
"3627",482670.33
"3628",588596.611
"3629",622759.755
"3630",598553.813
"3631",321531.73
"3632",983832.643
"3633",394526.667
"3634",429284.291
"3635",916157.59
"3636",404118.142
"3637",607813.391
"3638",382516.927
"3639",319618.418
"3640",447425.91
"3641",214124.169
"3642",326769.609
"3643",1624131.919
"3644",709695.428
"3645",472786.645
"3646",452872.839
"3647",830179.948
"3648",350928.218
"3649",439386.58
"3650",426366.467
"3651",379920.015
"3652",196355.211
"3653",546363.987
"3654",353976.967
"3655",325257.226
"3656",673660.958
"3657",297022.576
"3658",2916955.96
"3659",361511.512
"3660",795226.699
"3661",453521.647
"3662",184265.118
"3663",298532.716
"3664",289970.251
"3665",632349.294
"3666",633443.116
"3667",275842.284
"3668",543972.355
"3669",485909.134
"3670",468592.193
"3671",379157.161
"3672",366297.219
"3673",281341.642
"3674",975894.528
"3675",267827.603
"3676",728679.158
"3677",822513.613
"3678",602608.385
"3679",284937.694
"3680",197714.212
"3681",526886.796
"3682",321590.479
"3683",421186.043
"3684",454894.282
"3685",323122.335
"3686",457797.05
"3687",976783.561
"3688",442104.835
"3689",2296211.877
"3690",1147570.463
"3691",316818.533
"3692",254382.337
"3693",452801.828
"3694",202347.164
"3695",725664.14
"3696",388220.772
"3697",178994.384
"3698",689581.724
"3699",826406.92
"3700",599910.122
"3701",348042.808
"3702",656911.817
"3703",239338.147
"3704",200133.462
"3705",465649.578
"3706",295985.71
"3707",1249288.117
"3708",390249.643
"3709",1806271.739
"3710",469913.129
"3711",408292.219
"3712",647794.433
"3713",509859.559
"3714",462634.149
"3715",738946.817
"3716",343099.937
"3717",515298.619
"3718",480558.347
"3719",226249.461
"3720",343809.018
"3721",522035.727
"3722",796223.276
"3723",468360.5
"3724",342178.462
"3725",495115.703
"3726",1698427.147
"3727",678096.814
"3728",616301.338
"3729",312519.449
"3730",503316.48
"3731",542347.044
"3732",644776.791
"3733",263930.652
"3734",267796.915
"3735",375058.573
"3736",271612.286
"3737",161742.978
"3738",595309.643
"3739",948552.919
"3740",335285.37
"3741",2089632.796
"3742",972010.348
"3743",326815.062
"3744",298668.149
"3745",401708.907
"3746",224113.127
"3747",737699.375
"3748",588026.542
"3749",563084.077
"3750",651670.285
"3751",666619.038
"3752",436457.537
"3753",963044.781
"3754",1022942.335
"3755",1201788.87
"3756",661626.137
"3757",283318.272
"3758",1203155.728
"3759",454331.2
"3760",662877.532
"3761",462571.439
"3762",537526.552
"3763",293697.413
"3764",807965.112
"3765",309245.466
"3766",194994.735
"3767",225278.709
"3768",534032.218
"3769",519059.185
"3770",162635.334
"3771",286013.453
"3772",774799.974
"3773",376827.905
"3774",1244030.828
"3775",1086128.461
"3776",310337.555
"3777",436751.291
"3778",433401.773
"3779",540343.115
"3780",1053851.962
"3781",429485.895
"3782",755313.536
"3783",248517.847
"3784",258876.724
"3785",481889.339
"3786",789317.618
"3787",294520.667
"3788",554695.498
"3789",1380771.381
"3790",585893.06
"3791",804962.567
"3792",1814645.289
"3793",1251012.546
"3794",267515.246
"3795",844692.188
"3796",395826.219
"3797",880124.728
"3798",956819.265
"3799",740198.413
"3800",993497.105
"3801",838600.178
"3802",388546.162
"3803",223611.947
"3804",265196.905
"3805",596499.845
"3806",349479.613
"3807",545776.801
"3808",301238.385
"3809",1020488.803
"3810",655394.128
"3811",414262.366
"3812",288827.729
"3813",421136.066
"3814",512036.413
"3815",255643.67
"3816",384464.202
"3817",876162.331
"3818",734357.284
"3819",357279.851
"3820",348200.868
"3821",528088.064
"3822",403984.486
"3823",533003.311
"3824",652930.631
"3825",359962.91
"3826",301244.358
"3827",377222.115
"3828",874518.67
"3829",402832.589
"3830",374768.05
"3831",305098.373
"3832",253229.241
"3833",423614.274
"3834",491481.691
"3835",307557.665
"3836",282878.73
"3837",570953.483
"3838",513703.287
"3839",637259.359
"3840",534337.721
"3841",444963.13
"3842",653577.971
"3843",671517.296
"3844",217096.162
"3845",469291.709
"3846",1578144.552
"3847",483525.503
"3848",516421.123
"3849",269753.053
"3850",389797.852
"3851",321336.937
"3852",793525.411
"3853",697354.141
"3854",349761.761
"3855",312991.135
"3856",523110.052
"3857",300345.11
"3858",881435.649
"3859",563001.79
"3860",298746.97
"3861",317938.377
"3862",469587.872
"3863",417529.609
"3864",326971.365
"3865",1269682.719
"3866",556841.013
"3867",460784.335
"3868",515063.493
"3869",894640.625
"3870",881182.84
"3871",758590.818
"3872",427355.256
"3873",728916.419
"3874",586985.893
"3875",273342.624
"3876",302702.31
"3877",287189.648
"3878",325403.214
"3879",236118.504
"3880",716560.034
"3881",294232.567
"3882",357221.002
"3883",363610.209
"3884",250398.09
"3885",359747.812
"3886",454576.739
"3887",375288.26
"3888",657729.828
"3889",618850.362
"3890",606438.047
"3891",959335.05
"3892",684633.131
"3893",581990.145
"3894",936495.151
"3895",814257.237
"3896",487525.243
"3897",537844.706
"3898",413982.295
"3899",359187.269
"3900",331770.942
"3901",344423.677
"3902",1870216.183
"3903",628835.792
"3904",234914.659
"3905",492249.311
"3906",995257.239
"3907",456310.107
"3908",702250.611
"3909",522793.3
"3910",444875.929
"3911",432736.7
"3912",630684.335
"3913",375655.917
"3914",497533.382
"3915",689700.217
"3916",317304.565
"3917",686534.634
"3918",275442.803
"3919",276546.413
"3920",320346.971
"3921",672130.337
"3922",499670.532
"3923",440701.709
"3924",385559.916
"3925",318010.402
"3926",667270.466
"3927",221702.566
"3928",250512.408
"3929",497535.495
"3930",597486.783
"3931",812878.153
"3932",338948.245
"3933",375262.84
"3934",483676.334
"3935",1036643.719
"3936",266654.527
"3937",1102846.513
"3938",452758.906
"3939",403416.974
"3940",735059.51
"3941",1062896.134
"3942",252619.426
"3943",347602.745
"3944",536689.131
"3945",676395.543
"3946",495855.061
"3947",1905885.454
"3948",507882.17
"3949",628209.999
"3950",1376172.017
"3951",457843.918
"3952",356865.227
"3953",387796.668
"3954",1114901.522
"3955",262034.401
"3956",357932.212
"3957",268044.141
"3958",282565.564
"3959",533352.404
"3960",771033.325
"3961",380515.557
"3962",207504.359
"3963",668641.247
"3964",476044.358
"3965",224965.62
"3966",726119.673
"3967",298029.739
"3968",508596.816
"3969",490899.319
"3970",636881.401
"3971",586362.691
"3972",399673.776
"3973",404900.352
"3974",297012.05
"3975",225635.427
"3976",492110.171
"3977",481378.902
"3978",838600.178
"3979",210223.624
"3980",532892.293
"3981",602658.432
"3982",380003.112
"3983",344750.672
"3984",1239726.427
"3985",489215.451
"3986",552340.698
"3987",351238.311
"3988",315577.351
"3989",313078.89
"3990",370941.119
"3991",752666.377
"3992",376300.87
"3993",268972.053
"3994",658674.314
"3995",389625.396
"3996",1313703.883
"3997",289871.155
"3998",864271.666
"3999",498425.002
"4000",721496.989
"4001",831633.083
"4002",364688.043
"4003",467707.081
"4004",385163.89
"4005",362175.896
"4006",483730.226
"4007",520247.524
"4008",225994.346
"4009",293431.905
"4010",373881.642
"4011",272456.953
"4012",332627.215
"4013",817035.213
"4014",245813.023
"4015",375228.21
"4016",860420.455
"4017",1424720.903
"4018",586777.353
"4019",291204.473
"4020",269753.053
"4021",335827.676
"4022",498001.587
"4023",793257.284
"4024",248893.699
"4025",306027.305
"4026",580047.828
"4027",897856.486
"4028",476112.445
"4029",693009.849
"4030",367511.314
"4031",613452.372
"4032",634169.976
"4033",297096.506
"4034",387910.667
"4035",293549.416
"4036",428762.61
"4037",594608.245
"4038",466808.848
"4039",615570.308
"4040",330538.907
"4041",650122.281
"4042",507942.935
"4043",1389087.666
"4044",215026.968
"4045",582508.018
"4046",403343.005
"4047",651770.334
"4048",335294.523
"4049",225712.181
"4050",466982.932
"4051",405055.537
"4052",588367.137
"4053",695746.876
"4054",504821.746
"4055",807516.27
"4056",630790.282
"4057",469956.059
"4058",261134.361
"4059",308922.077
"4060",421235.148
"4061",471726.2
"4062",226162.835
"4063",1008907.229
"4064",366317.193
"4065",523980.151
"4066",494569.068
"4067",499506.893
"4068",2856397.255
"4069",226497.546
"4070",835227.209
"4071",619063.471
"4072",728093.333
"4073",360776.157
"4074",445768.438
"4075",412997.128
"4076",736314.478
"4077",569238.848
"4078",281945.183
"4079",635737.338
"4080",540714.913
"4081",241573.993
"4082",637322.131
"4083",214602.302
"4084",815028.95
"4085",324139.489
"4086",475848.06
"4087",388454.062
"4088",340865.69
"4089",568930.511
"4090",785261.116
"4091",357963.967
"4092",663230.438
"4093",280901.413
"4094",2665514.456
"4095",658564.256
"4096",313867.53
"4097",415980.573
"4098",772021.307
"4099",365832.925
"4100",265104.409
"4101",257415.632
"4102",285666.297
"4103",361829.469
"4104",251001.266
"4105",436135.353
"4106",1150069.028
"4107",861888.038
"4108",396526.22
"4109",475525.823
"4110",421875.651
"4111",609386.521
"4112",771568.911
"4113",273756.766
"4114",532060.942
"4115",381047.267
"4116",604056.379
"4117",612247.941
"4118",240630.708
"4119",1247315.793
"4120",769442.514
"4121",680904.531
"4122",799357.629
"4123",478249.656
"4124",603918.78
"4125",176319.804
"4126",566955.985
"4127",357830.339
"4128",1020906.38
"4129",428975.172
"4130",260912.51
"4131",827146.898
"4132",959360.135
"4133",357579.753
"4134",382317.523
"4135",762719.144
"4136",374972.575
"4137",530072.185
"4138",1452960.914
"4139",466195.185
"4140",347668.701
"4141",529302.212
"4142",703968.997
"4143",216595.631
"4144",549473.396
"4145",703386.254
"4146",714902.659
"4147",822050.541
"4148",882047.062
"4149",301184.472
"4150",748303.345
"4151",718317.305
"4152",298625.934
"4153",659887.039
"4154",533833.254
"4155",611934.159
"4156",618866.071
"4157",275600.129
"4158",302817.562
"4159",372094.478
"4160",425849.305
"4161",818098.532
"4162",409691.098
"4163",381133.23
"4164",263817.843
"4165",273604.592
"4166",1453904.016
"4167",218557.949
"4168",281705.657
"4169",1360044.641
"4170",228667.549
"4171",322586.693
"4172",276178.889
"4173",191488.309
"4174",447670.188
"4175",512286.057
"4176",285912.295
"4177",815595.127
"4178",660682.645
"4179",722260.487
"4180",538166.931
"4181",982051.767
"4182",594456.173
"4183",274202.866
"4184",297321.199
"4185",699339.559
"4186",514673.306
"4187",401387.618
"4188",691659.431
"4189",700113.516
"4190",408613.844
"4191",365188.721
"4192",493478.32
"4193",464233.083
"4194",419171.337
"4195",320523.249
"4196",457813.475
"4197",256750.726
"4198",278489.004
"4199",371261.835
"4200",331935.917
"4201",453790.217
"4202",606553.795
"4203",576708.348
"4204",538733.129
"4205",619159.966
"4206",1096939.404
"4207",525095.014
"4208",1141965.847
"4209",375100.643
"4210",903731.293
"4211",485610.045
"4212",532055.066
"4213",394327.306
"4214",842543.232
"4215",370610.429
"4216",279945.02
"4217",404617.215
"4218",634422.282
"4219",459592.788
"4220",339624.881
"4221",239164.006
"4222",340225.874
"4223",706591.996
"4224",916468.482
"4225",386648.712
"4226",312863.571
"4227",248575.088
"4228",1390226.138
"4229",1406027.377
"4230",295000.922
"4231",262220.423
"4232",439366.143
"4233",636958.875
"4234",764605.907
"4235",504400.333
"4236",622110.153
