"","x"
"3091",711311.125
"3092",1865183.125
"3093",301607.71875
"3094",219213.40625
"3095",634858.5625
"3096",528574.875
"3097",559104.375
"3098",447235.78125
"3099",509877.90625
"3100",1762721.875
"3101",412254.34375
"3102",1556718.75
"3103",489234.03125
"3104",448768.9375
"3105",662902.75
"3106",617057.5
"3107",607420.375
"3108",1077236.625
"3109",724294
"3110",544200.375
"3111",249227.484375
"3112",1298614.5
"3113",426203.5
"3114",448296.78125
"3115",521019.9375
"3116",696585
"3117",1085575.5
"3118",795272.875
"3119",1043429
"3120",672141.25
"3121",324257.59375
"3122",1443465.75
"3123",522664.15625
"3124",283926.90625
"3125",1003469.6875
"3126",580174.125
"3127",524934.75
"3128",685840.25
"3129",387157.875
"3130",652660.4375
"3131",546326.75
"3132",523704.8125
"3133",231366.671875
"3134",352798.78125
"3135",826538
"3136",371346.65625
"3137",510969.9375
"3138",405772.5625
"3139",385349.90625
"3140",348950.59375
"3141",320547.1875
"3142",549960.375
"3143",722782.375
"3144",536854.25
"3145",692250.625
"3146",456444.71875
"3147",341026.28125
"3148",961473
"3149",566953.3125
"3150",505286.15625
"3151",481534.71875
"3152",403154.1875
"3153",454343.375
"3154",460177.96875
"3155",599043.75
"3156",619025.5
"3157",453527.78125
"3158",859313.125
"3159",463817.5
"3160",350214.8125
"3161",429782.46875
"3162",652624.9375
"3163",309616.65625
"3164",402278.96875
"3165",694031.5625
"3166",969192.4375
"3167",297173.90625
"3168",865159.9375
"3169",411455.90625
"3170",1766481.125
"3171",551005.8125
"3172",428469.3125
"3173",659735.6875
"3174",847750.875
"3175",299282.21875
"3176",303639.09375
"3177",465231.46875
"3178",583017.5625
"3179",408995.125
"3180",294464.28125
"3181",580135.25
"3182",443656.46875
"3183",310732.09375
"3184",1199467.625
"3185",826062.5625
"3186",288233.78125
"3187",812537.6875
"3188",515132.75
"3189",438622.125
"3190",360479.09375
"3191",823071.0625
"3192",532227.8125
"3193",1004632.6875
"3194",693570.8125
"3195",657631.75
"3196",316291.34375
"3197",453191.03125
"3198",359416.0625
"3199",635831.1875
"3200",417326.625
"3201",406738.75
"3202",350625.1875
"3203",848039.75
"3204",424700.1875
"3205",738018.0625
"3206",740096.5
"3207",2917457.25
"3208",1206562.25
"3209",769596.125
"3210",1576907.75
"3211",885180.5
"3212",713299.375
"3213",289220.59375
"3214",385209.40625
"3215",612758.5625
"3216",1016802.625
"3217",312830.4375
"3218",1437652.25
"3219",382805.9375
"3220",533960.0625
"3221",400690.0625
"3222",531073.6875
"3223",512896.46875
"3224",307403.28125
"3225",385947.9375
"3226",434559.8125
"3227",501465.375
"3228",346146.28125
"3229",789437.6875
"3230",460944.75
"3231",544432.0625
"3232",1611597
"3233",1747776.375
"3234",777227.4375
"3235",409986.25
"3236",429472.4375
"3237",958945.0625
"3238",367294.9375
"3239",569324.8125
"3240",273339.53125
"3241",372312.46875
"3242",733208.375
"3243",253791.4375
"3244",320651.6875
"3245",374538.0625
"3246",358515.78125
"3247",1452446.75
"3248",347558.34375
"3249",251322.90625
"3250",296845.125
"3251",399585.71875
"3252",741179.375
"3253",431685.71875
"3254",234807.625
"3255",477562.28125
"3256",385490.90625
"3257",400950.21875
"3258",468816.1875
"3259",669539.125
"3260",374652.8125
"3261",266501.8125
"3262",338312.5
"3263",445549.625
"3264",339612.9375
"3265",576508.4375
"3266",602536.25
"3267",833473.5625
"3268",505640.875
"3269",332662.78125
"3270",509549.90625
"3271",299478.53125
"3272",327594.15625
"3273",457734.90625
"3274",676865.9375
"3275",551894.125
"3276",315912.90625
"3277",485312.375
"3278",655554.25
"3279",457792.75
"3280",491475.15625
"3281",512826.9375
"3282",282113.375
"3283",516124.375
"3284",307483.4375
"3285",535880.375
"3286",481511.375
"3287",401039.4375
"3288",451493.71875
"3289",368453.8125
"3290",484237.90625
"3291",854775.1875
"3292",613209
"3293",557810.9375
"3294",889744.1875
"3295",466277.6875
"3296",332325.75
"3297",781073.9375
"3298",573603.5
"3299",910805.3125
"3300",458562.40625
"3301",528323.0625
"3302",452477.15625
"3303",528079.375
"3304",455713
"3305",342825.71875
"3306",805619.8125
"3307",509601.0625
"3308",299984.90625
"3309",841409.875
"3310",366084.375
"3311",350294.40625
"3312",619969.9375
"3313",497761.625
"3314",1313552.75
"3315",1292719
"3316",522965.8125
"3317",448242.78125
"3318",333050.25
"3319",1009278.3125
"3320",347829.53125
"3321",579571.875
"3322",908413.5
"3323",321439.1875
"3324",1043015.875
"3325",728945.125
"3326",634180.8125
"3327",434549.46875
"3328",317070.78125
"3329",1271349.75
"3330",540991.9375
"3331",1320371
"3332",431620.65625
"3333",1055811.25
"3334",390021.3125
"3335",287092.03125
"3336",465812.34375
"3337",886940.3125
"3338",387442.78125
"3339",1040813.5
"3340",299489.90625
"3341",338529.21875
"3342",450004.25
"3343",355834.5625
"3344",345229.09375
"3345",566867.5625
"3346",4507083
"3347",1019785.1875
"3348",547156.875
"3349",449870.28125
"3350",241010.46875
"3351",705408.375
"3352",759512.8125
"3353",970461.0625
"3354",352109.125
"3355",594468.375
"3356",401000.3125
"3357",403866.125
"3358",800994.6875
"3359",580658.5
"3360",327334.84375
"3361",562744.125
"3362",574850.3125
"3363",258770.15625
"3364",687259.0625
"3365",387559.53125
"3366",206357.671875
"3367",663160.625
"3368",434288.84375
"3369",774009.8125
"3370",439486.3125
"3371",328611.125
"3372",574082.5
"3373",693783.75
"3374",416250.84375
"3375",512812.40625
"3376",975648.5625
"3377",528169.4375
"3378",780099.875
"3379",430438.84375
"3380",943330.875
"3381",573673.5
"3382",554868.375
"3383",2296289.25
"3384",907564.8125
"3385",977032.125
"3386",378438.59375
"3387",677395.5625
"3388",873179.875
"3389",1004171.625
"3390",1185220
"3391",658166.25
"3392",356426.59375
"3393",1073412.25
"3394",1440473.75
"3395",582881
"3396",551461.5625
"3397",223860.1875
"3398",565556.875
"3399",1023959
"3400",364501.28125
"3401",548336.6875
"3402",377370.28125
"3403",781387.125
"3404",372449.65625
"3405",554503.9375
"3406",551315.25
"3407",1132003.625
"3408",333597
"3409",623793.125
"3410",313905.40625
"3411",497669.78125
"3412",353514.0625
"3413",279476.875
"3414",342423.125
"3415",521436.75
"3416",455913.625
"3417",494598.75
"3418",451391.9375
"3419",416383.59375
"3420",833426.6875
"3421",282376.46875
"3422",1376594.75
"3423",335657.875
"3424",337916.25
"3425",1004711.0625
"3426",383107.8125
"3427",569013.3125
"3428",910643
"3429",523236.9375
"3430",733131.5625
"3431",412620.96875
"3432",348853.40625
"3433",571501.5
"3434",895495.5
"3435",395259.78125
"3436",780490.375
"3437",1200539.25
"3438",490617.09375
"3439",342964.96875
"3440",378408.625
"3441",487946.75
"3442",1032093.875
"3443",478806.625
"3444",443952.125
"3445",272885.5
"3446",1141216.375
"3447",383283.375
"3448",884674.3125
"3449",915089.875
"3450",521018.4375
"3451",775712
"3452",448870.5
"3453",420980.21875
"3454",508735.1875
"3455",896560.5625
"3456",1114667.125
"3457",573560.9375
"3458",714526.25
"3459",317200.53125
"3460",338304.71875
"3461",362597.625
"3462",526587.6875
"3463",427095.375
"3464",455508.28125
"3465",483956.5625
"3466",285054.5
"3467",410476.4375
"3468",265969.8125
"3469",319954.84375
"3470",289974.40625
"3471",333695.40625
"3472",768990.75
"3473",611316.0625
"3474",470514.125
"3475",366266
"3476",643341.9375
"3477",588315.8125
"3478",541909.1875
"3479",501537.5
"3480",433800.21875
"3481",673058.25
"3482",422239.46875
"3483",635241.5
"3484",730626.4375
"3485",554657.625
"3486",619427.3125
"3487",348647.0625
"3488",1801404.875
"3489",749059.75
"3490",603077.9375
"3491",279425.46875
"3492",616976.5
"3493",1128137.375
"3494",476382.625
"3495",309237.65625
"3496",416218.25
"3497",347560.40625
"3498",328081.40625
"3499",567960.1875
"3500",529724.875
"3501",319769.59375
"3502",318026.25
"3503",1012122
"3504",556675.3125
"3505",450619.46875
"3506",1471270.5
"3507",316132.46875
"3508",286037.53125
"3509",433982.28125
"3510",651565.375
"3511",524750.75
"3512",578016.0625
"3513",511416.25
"3514",328978.90625
"3515",489906.28125
"3516",612909.3125
"3517",386555.15625
"3518",546137.0625
"3519",634797.4375
"3520",498443.1875
"3521",209223.515625
"3522",881060.8125
"3523",438308.40625
"3524",479295.75
"3525",489218.84375
"3526",524399.25
"3527",472395.84375
"3528",480072.28125
"3529",409827.625
"3530",444846.5625
"3531",614722.8125
"3532",262704.28125
"3533",860541.625
"3534",331868.5625
"3535",388854.96875
"3536",635009
"3537",1022851.25
"3538",731967.3125
"3539",700175.3125
"3540",313228.375
"3541",1353437.25
"3542",489608.8125
"3543",388704.53125
"3544",571143.5
"3545",406500.21875
"3546",278885.53125
"3547",428304.6875
"3548",1914681.5
"3549",452894.5
"3550",338526.3125
"3551",390473.28125
"3552",879080.6875
"3553",679477.3125
"3554",324943.15625
"3555",966968.0625
"3556",302945.59375
"3557",718282.25
"3558",623587.8125
"3559",647273.4375
"3560",628700.8125
"3561",525659
"3562",447382.90625
"3563",474931.875
"3564",303038.34375
"3565",638780.8125
"3566",466339.9375
"3567",655832.4375
"3568",511266.78125
"3569",339981.375
"3570",944856.0625
"3571",464477.5625
"3572",885399.1875
"3573",528016.25
"3574",686463.5
"3575",518943.4375
"3576",818720.3125
"3577",518157.0625
"3578",532448.3125
"3579",390860.15625
"3580",315619.59375
"3581",731433.25
"3582",719717.0625
"3583",534989.75
"3584",463245.1875
"3585",1087370
"3586",258327.4375
"3587",519428.65625
"3588",520688.3125
"3589",394579.90625
"3590",527318.8125
"3591",353808.4375
"3592",518565.3125
"3593",577857.9375
"3594",415327.59375
"3595",805072.625
"3596",955722.4375
"3597",452804.625
"3598",246696.390625
"3599",334989.75
"3600",678242.8125
"3601",273202.25
"3602",337374.25
"3603",562944.625
"3604",548940.3125
"3605",579461.125
"3606",508129.25
"3607",432332.78125
"3608",497594.9375
"3609",441058.6875
"3610",1373706.375
"3611",321514.78125
"3612",518633.46875
"3613",511093.6875
"3614",588415.9375
"3615",955133.0625
"3616",765689.6875
"3617",1271294
"3618",441693.53125
"3619",457439.21875
"3620",354819.9375
"3621",921984.3125
"3622",539544.125
"3623",579568.625
"3624",432671.84375
"3625",489262.78125
"3626",257713.34375
"3627",418438.6875
"3628",550216.125
"3629",580759.375
"3630",492104.625
"3631",438938.96875
"3632",1112860.25
"3633",303042.8125
"3634",658670.375
"3635",948290.6875
"3636",547124.5625
"3637",547109.125
"3638",568950.75
"3639",454177.59375
"3640",488585.40625
"3641",320795.28125
"3642",404741.6875
"3643",1358283.25
"3644",758252.4375
"3645",476355.21875
"3646",644447.25
"3647",1008803.0625
"3648",460400.375
"3649",409179.125
"3650",428867.125
"3651",440917.65625
"3652",279730.3125
"3653",522380.78125
"3654",554200.4375
"3655",361822.8125
"3656",676932.375
"3657",280218.4375
"3658",3513099.5
"3659",314447.0625
"3660",802493.125
"3661",406857.84375
"3662",237009.765625
"3663",357705.1875
"3664",243798.4375
"3665",506125.1875
"3666",632028.0625
"3667",406154.34375
"3668",469680.75
"3669",441522.4375
"3670",552626
"3671",562721.1875
"3672",323575.0625
"3673",414131.0625
"3674",1000887.4375
"3675",383195.09375
"3676",631457.4375
"3677",760679.75
"3678",547716.125
"3679",268123.21875
"3680",285742.21875
"3681",448162.21875
"3682",357886.875
"3683",420995.34375
"3684",406492.28125
"3685",287065.03125
"3686",385600.0625
"3687",1082448.375
"3688",420303.34375
"3689",1729093.5
"3690",1062297.5
"3691",302019.84375
"3692",376043.9375
"3693",466379.9375
"3694",274208.375
"3695",631941.625
"3696",418655.375
"3697",219416.09375
"3698",919309.25
"3699",818615.6875
"3700",544905.125
"3701",492381.0625
"3702",551180.625
"3703",346506.40625
"3704",295717.28125
"3705",408002.84375
"3706",371756.96875
"3707",920780.0625
"3708",466552.5
"3709",1633988.75
"3710",576991.375
"3711",470598.5
"3712",728202
"3713",459442.34375
"3714",427246.0625
"3715",656594.8125
"3716",364593.15625
"3717",509261.9375
"3718",440980.1875
"3719",333268.4375
"3720",480558.125
"3721",524204.1875
"3722",720739.8125
"3723",347030.375
"3724",446817.75
"3725",714581.5
"3726",1605196.125
"3727",822766.5625
"3728",616352.625
"3729",386461.65625
"3730",394948.5
"3731",627564.3125
"3732",666701.4375
"3733",328838.5
"3734",364625.78125
"3735",420090.9375
"3736",390443.90625
"3737",276187.21875
"3738",620830.4375
"3739",1296697.5
"3740",303525.625
"3741",2100536.75
"3742",1148540.875
"3743",283499.28125
"3744",431306.90625
"3745",341133.1875
"3746",271292.71875
"3747",902666.875
"3748",589438.1875
"3749",700962.375
"3750",594544.875
"3751",763841.25
"3752",417251.09375
"3753",873464.8125
"3754",1154057.5
"3755",806699.125
"3756",508117.96875
"3757",323611.78125
"3758",1162190
"3759",454584.5
"3760",782905.3125
"3761",448587.28125
"3762",561452.625
"3763",331075.78125
"3764",921726.625
"3765",493529.15625
"3766",284933.5
"3767",349231.84375
"3768",532226.8125
"3769",508304.3125
"3770",243755.609375
"3771",359047.875
"3772",933219.5
"3773",364997.40625
"3774",1515487.375
"3775",1429989.625
"3776",466924.3125
"3777",603074
"3778",456034.8125
"3779",681267.0625
"3780",940386.3125
"3781",379801.53125
"3782",568204.625
"3783",313896.53125
"3784",288846.71875
"3785",468710.125
"3786",686449.4375
"3787",378527.59375
"3788",534381.4375
"3789",1198282.875
"3790",560443.5
"3791",980550.6875
"3792",1783281.125
"3793",1588012.875
"3794",319543.625
"3795",882101.0625
"3796",399830.59375
"3797",788503.375
"3798",1151511.875
"3799",672835.125
"3800",1138159.625
"3801",983359.375
"3802",335945.53125
"3803",233154.015625
"3804",338648
"3805",630663.75
"3806",379640.59375
"3807",667256.9375
"3808",391250.8125
"3809",880768.0625
"3810",588516
"3811",384013.375
"3812",422033.1875
"3813",438359.375
"3814",464871.65625
"3815",306693.03125
"3816",421854.71875
"3817",872842.8125
"3818",672243.625
"3819",577576.875
"3820",335656.96875
"3821",484933.9375
"3822",411066.6875
"3823",593397.3125
"3824",600629.8125
"3825",293037.8125
"3826",420475.6875
"3827",334739.375
"3828",740741.9375
"3829",377658.59375
"3830",347511.78125
"3831",404272.75
"3832",343249.53125
"3833",534125.875
"3834",594769.875
"3835",278930.6875
"3836",337469
"3837",512350.15625
"3838",591942.1875
"3839",570668.5625
"3840",733052.9375
"3841",353000.8125
"3842",653170.25
"3843",654329.125
"3844",275040.65625
"3845",467395.25
"3846",1275883.75
"3847",426824.84375
"3848",461717.46875
"3849",416932.21875
"3850",389837.90625
"3851",367190.0625
"3852",911012.6875
"3853",806711.9375
"3854",507446.84375
"3855",221301.75
"3856",535600.75
"3857",471395.5625
"3858",906648.9375
"3859",573302.375
"3860",356708.09375
"3861",474025.53125
"3862",435808.1875
"3863",277003.71875
"3864",459843.125
"3865",1252743.5
"3866",581831.125
"3867",345711.59375
"3868",707757.0625
"3869",796521
"3870",920676.5
"3871",650798.75
"3872",427545.40625
"3873",665634.25
"3874",801570.9375
"3875",336507.40625
"3876",443187.5
"3877",340789.15625
"3878",261718.015625
"3879",278955.75
"3880",765060.875
"3881",441447.625
"3882",315282.09375
"3883",319213.8125
"3884",337706.375
"3885",302543.21875
"3886",392162.3125
"3887",407112.34375
"3888",561887.3125
"3889",604873.375
"3890",573392.625
"3891",850437.375
"3892",1122241.375
"3893",653552.1875
"3894",1150727.375
"3895",740813.875
"3896",419161.125
"3897",441143
"3898",453647.8125
"3899",326837.21875
"3900",329508.78125
"3901",441937.46875
"3902",1860684.25
"3903",524393
"3904",316666.5
"3905",438917.09375
"3906",1168159
"3907",453138.28125
"3908",874902.5
"3909",511912.03125
"3910",478189.40625
"3911",642114.5625
"3912",517171.84375
"3913",322122.96875
"3914",544636.375
"3915",622834.875
"3916",435132.90625
"3917",569328.8125
"3918",404276.75
"3919",394017.46875
"3920",256083.703125
"3921",614555.3125
"3922",412055.5625
"3923",672754.1875
"3924",561359.0625
"3925",458206.125
"3926",593359
"3927",250572.203125
"3928",333858.09375
"3929",537204
"3930",507386.3125
"3931",903435.5625
"3932",473719.34375
"3933",570209.6875
"3934",472769.84375
"3935",815150.875
"3936",384407.15625
"3937",1384215.125
"3938",396496.84375
"3939",335086.25
"3940",666945.5
"3941",950058.375
"3942",287412.65625
"3943",289511
"3944",486128.78125
"3945",614907.375
"3946",590939.5625
"3947",1348823.25
"3948",461993.84375
"3949",695101.3125
"3950",1617371.25
"3951",579476.25
"3952",393986.21875
"3953",387403.8125
"3954",1394667.75
"3955",372866
"3956",484133.46875
"3957",284626.53125
"3958",409990.375
"3959",486056.21875
"3960",865726.625
"3961",339548.34375
"3962",311600.3125
"3963",779967.5
"3964",479678.75
"3965",263604.9375
"3966",1064362.625
"3967",441528.71875
"3968",392423.125
"3969",465882.25
"3970",665137.375
"3971",584143.6875
"3972",369399.875
"3973",327137.5
"3974",371316.0625
"3975",317763.96875
"3976",457926.28125
"3977",487296.5625
"3978",923367.8125
"3979",290032.25
"3980",438580.78125
"3981",580679.5
"3982",322769.4375
"3983",307321.3125
"3984",1262489.25
"3985",395918.25
"3986",507439.9375
"3987",365570.46875
"3988",433222.15625
"3989",396279.9375
"3990",358247.3125
"3991",614805.125
"3992",570580.125
"3993",429090.28125
"3994",585713.625
"3995",482344.40625
"3996",1191027.375
"3997",357401.15625
"3998",1027258.875
"3999",489402.9375
"4000",671376.4375
"4001",906056.3125
"4002",506316.4375
"4003",579340.3125
"4004",425198.375
"4005",502145.03125
"4006",444518
"4007",549783.375
"4008",265655.5
"4009",326858.25
"4010",339661.09375
"4011",292172.96875
"4012",428235.1875
"4013",956436.375
"4014",331396.53125
"4015",602874.875
"4016",887466.75
"4017",1957530.25
"4018",550645.75
"4019",422490.59375
"4020",391360.8125
"4021",352834.53125
"4022",457035.3125
"4023",665733
"4024",330851.90625
"4025",354502.65625
"4026",698924
"4027",1018285.5
"4028",505922.40625
"4029",559273.1875
"4030",524129.84375
"4031",715973.0625
"4032",682374
"4033",332524.21875
"4034",334103.53125
"4035",424791.03125
"4036",822690.4375
"4037",743785.9375
"4038",405869.59375
"4039",570572.375
"4040",279886.6875
"4041",567548.6875
"4042",450203.125
"4043",1227947.375
"4044",299548.625
"4045",853188.6875
"4046",344671.34375
"4047",594053.1875
"4048",270749
"4049",249361.453125
"4050",399818.8125
"4051",444287.0625
"4052",570211.0625
"4053",637918.5625
"4054",745824.875
"4055",770103.5
"4056",554887.9375
"4057",409596.53125
"4058",285120.75
"4059",467607.21875
"4060",463378.84375
"4061",458959.5
"4062",246530.046875
"4063",930612.0625
"4064",391762.21875
"4065",442603.46875
"4066",456846.28125
"4067",658650.4375
"4068",2215651.5
"4069",313603.96875
"4070",710528.25
"4071",615550.5625
"4072",556710.125
"4073",572440.4375
"4074",465196.53125
"4075",380040.5
"4076",653400.4375
"4077",695142.375
"4078",330482.9375
"4079",618154.5625
"4080",540609.5
"4081",272929.6875
"4082",833282.9375
"4083",324543.9375
"4084",765804.5
"4085",354383.59375
"4086",431038.46875
"4087",554176.625
"4088",409553.4375
"4089",461289.875
"4090",781854.25
"4091",343233.0625
"4092",701111.625
"4093",348414.71875
"4094",2606873.5
"4095",587719.5
"4096",427958.75
"4097",337431.3125
"4098",942073.4375
"4099",484351.84375
"4100",207285.625
"4101",391642.21875
"4102",423267.4375
"4103",483689.21875
"4104",320537.59375
"4105",404083.875
"4106",1464588.375
"4107",778704.125
"4108",594530.5625
"4109",454815.25
"4110",406304.15625
"4111",538686.25
"4112",679142.9375
"4113",369615.53125
"4114",603055.75
"4115",485807.03125
"4116",520237.9375
"4117",490064.96875
"4118",326256.375
"4119",1326815.25
"4120",870447.3125
"4121",609567
"4122",723798.75
"4123",418882.5625
"4124",825196.0625
"4125",152411.921875
"4126",588432.125
"4127",499473.84375
"4128",1036226.9375
"4129",644600.375
"4130",335105.15625
"4131",1094302.75
"4132",764317.875
"4133",286758.5
"4134",275168.78125
"4135",774962.5625
"4136",617461.9375
"4137",470347.28125
"4138",1816495
"4139",427450.75
"4140",304449.21875
"4141",405559.0625
"4142",617601.0625
"4143",370607.375
"4144",639581
"4145",778207.25
"4146",800921.3125
"4147",684794.125
"4148",775667
"4149",453225.5
"4150",669505.125
"4151",772544.9375
"4152",336846.96875
"4153",714395.125
"4154",833224.6875
"4155",574163.875
"4156",601742.25
"4157",355130.8125
"4158",333323.59375
"4159",339126.1875
"4160",365740.625
"4161",949137
"4162",641893.5
"4163",524220.90625
"4164",307533.25
"4165",337832.46875
"4166",1293340
"4167",300334.90625
"4168",340702.5625
"4169",1559828.125
"4170",263267.65625
"4171",454336.0625
"4172",401679
"4173",246846.21875
"4174",421441.375
"4175",417982.53125
"4176",437057.28125
"4177",991843.75
"4178",548936.0625
"4179",878651.0625
"4180",526266.3125
"4181",1340337.875
"4182",471851.6875
"4183",398891.0625
"4184",415870.6875
"4185",681076.125
"4186",546132
"4187",336191.25
"4188",638499.625
"4189",654673.4375
"4190",495780.1875
"4191",502792.21875
"4192",499589.25
"4193",410245.25
"4194",346068.625
"4195",429539.90625
"4196",475517.0625
"4197",339083.65625
"4198",396343.28125
"4199",397825.9375
"4200",388830.75
"4201",452886.125
"4202",498836.28125
"4203",484800.46875
"4204",616905.375
"4205",576997.0625
"4206",1167473.5
"4207",453137.8125
"4208",1017945.75
"4209",550548.25
"4210",688186
"4211",431193.875
"4212",482723.0625
"4213",582122.75
"4214",750040.6875
"4215",475046.25
"4216",288691.46875
"4217",531907.6875
"4218",724036.4375
"4219",402208.625
"4220",276390.03125
"4221",287951
"4222",449999.625
"4223",906896
"4224",1000121.8125
"4225",337887.90625
"4226",250943.453125
"4227",319147.5
"4228",1972961.125
"4229",1393404.25
"4230",244926.203125
"4231",331915.25
"4232",377550.03125
"4233",563680.25
"4234",701219.5
"4235",566360.5625
"4236",560313.6875
"4237",296092.15625
"4238",1108523.875
"4239",342568.0625
"4240",416115.4375
"4241",433935.875
"4242",1081924.375
"4243",822360.3125
"4244",316544.6875
"4245",315903.84375
"4246",357955.09375
"4247",711665.5625
"4248",566019.0625
"4249",442503.96875
"4250",381723.40625
"4251",1468254.75
"4252",394186
"4253",490310.125
"4254",525075.9375
"4255",570005.6875
"4256",568680.5625
"4257",582075
"4258",310115.71875
"4259",1250004.75
"4260",770290.125
"4261",801406.375
"4262",646419.6875
"4263",323557.15625
"4264",622933.6875
"4265",678105.5625
"4266",339247.1875
"4267",514545.1875
"4268",426823.09375
"4269",424058.40625
"4270",610692.5625
"4271",289499.46875
"4272",522893
"4273",656638.4375
"4274",917558.3125
"4275",1093527.25
"4276",628396.3125
"4277",280690.125
"4278",498392.75
"4279",670813.1875
"4280",523175.78125
"4281",410716.625
"4282",249834.34375
"4283",702217.6875
"4284",356769.125
"4285",442351.34375
"4286",531679.8125
"4287",2707553
"4288",409268.78125
"4289",509464.625
"4290",346166.5625
"4291",374368.28125
"4292",1100235
"4293",645538
"4294",354586.53125
"4295",442228.84375
"4296",616318.125
"4297",322167.78125
"4298",381487.59375
"4299",703227.5
"4300",1369431.25
"4301",332172.9375
"4302",565861.0625
"4303",2314879.25
"4304",504245.84375
"4305",723778.625
"4306",620068.5
"4307",688506.5625
"4308",276780.875
"4309",407527
"4310",562031.1875
"4311",385304.65625
"4312",734440.5625
"4313",450819.71875
"4314",1156836
"4315",392920.375
"4316",553555.875
"4317",376747.5
"4318",413761.4375
"4319",1371756.125
"4320",371625.34375
"4321",723750.9375
"4322",406853
"4323",429960.1875
"4324",431029.1875
"4325",335444.8125
"4326",800953.5
"4327",479905.03125
"4328",332298.84375
"4329",541146
"4330",443328.75
"4331",613682.375
"4332",546875.9375
"4333",306287.96875
"4334",347464.71875
"4335",515810
"4336",488941.15625
"4337",375604.59375
"4338",504056.25
"4339",618469.125
"4340",594089.1875
"4341",723075.875
"4342",551523.75
"4343",471759.53125
"4344",1280339.25
"4345",1020680.1875
"4346",399758
"4347",675181.375
"4348",514567.125
"4349",269398.9375
"4350",368119.28125
"4351",344019.1875
"4352",466529.875
"4353",405011.03125
"4354",637048.125
"4355",817653.6875
"4356",577633.25
"4357",890745.6875
"4358",596835.875
"4359",869641.0625
"4360",288567.25
"4361",484651.6875
"4362",625488
"4363",1280435.5
"4364",457803.96875
"4365",757162.0625
"4366",407907.15625
"4367",310016.65625
"4368",872680
"4369",650991.25
"4370",354979.5625
"4371",506226.65625
"4372",334484.59375
"4373",727791.1875
"4374",608090.75
"4375",204323.328125
"4376",219515.265625
"4377",289271.75
"4378",1619158.375
"4379",970642.5
"4380",533549.375
"4381",691935.6875
"4382",691615.8125
"4383",298633.5625
"4384",280839.53125
"4385",656086.3125
"4386",973334
"4387",415281.40625
"4388",693599.875
"4389",439059.90625
"4390",436602.25
"4391",1641942.625
"4392",540349.5625
"4393",858722.25
"4394",303051.59375
"4395",475234.75
"4396",629555.6875
"4397",882135.875
"4398",461186.5625
"4399",389725.46875
"4400",607456.9375
"4401",494482.34375
"4402",892014.375
"4403",486873.875
"4404",418165.875
"4405",289587.40625
"4406",417960.15625
"4407",716249.5625
"4408",495140.125
"4409",769178.3125
"4410",381633.5
"4411",625449.3125
"4412",499613.15625
"4413",499958.875
"4414",402108.71875
"4415",466431.875
"4416",458532.71875
"4417",1092007.5
"4418",447007.21875
"4419",758217.5
"4420",470079.71875
"4421",994713.8125
"4422",667015.3125
"4423",359682
"4424",666651.3125
"4425",687509.375
"4426",596000.5
"4427",707687.375
"4428",600394.8125
"4429",545672.625
"4430",920962.0625
"4431",547140.75
"4432",500362.9375
"4433",440417.4375
"4434",431309.28125
"4435",304729.5625
"4436",366251.78125
"4437",439532.6875
"4438",633340.3125
"4439",640999.9375
"4440",570782.375
"4441",538847.6875
"4442",787472.0625
"4443",309819.5625
"4444",1563485.625
"4445",331659.125
"4446",210634.671875
"4447",305495.3125
"4448",398545.09375
"4449",499022.34375
"4450",291930.8125
"4451",474403.46875
"4452",261675.84375
"4453",469636.53125
"4454",327776.46875
"4455",582611.625
"4456",500313.59375
"4457",569284.0625
"4458",439286.3125
"4459",321763.125
"4460",670383.5625
"4461",1067729.375
"4462",1284947.875
"4463",360530.875
"4464",370746.34375
"4465",374764.59375
"4466",1060002
"4467",850403.5
"4468",331251.6875
"4469",467504.09375
"4470",332689.4375
"4471",376102.34375
"4472",686794.4375
"4473",495859.1875
"4474",328633.5
"4475",672855
"4476",345668.21875
"4477",622646.5625
"4478",266390.9375
"4479",446581.9375
"4480",306277.34375
"4481",536851.375
"4482",327729.59375
"4483",1237965.25
"4484",660731.5625
"4485",344587.65625
"4486",528517.8125
"4487",671465.875
"4488",617892.6875
"4489",1214747
"4490",445421.4375
"4491",364686.65625
"4492",1005566.8125
"4493",511143.625
"4494",437504.5625
"4495",296119.375
"4496",390328.75
"4497",415023.34375
"4498",255114.703125
"4499",450480.9375
"4500",827273.75
"4501",771188.4375
"4502",844789.0625
"4503",209009.546875
"4504",286761.0625
"4505",396246.25
"4506",498679.65625
"4507",434212.3125
"4508",1060745.75
"4509",520466.15625
"4510",1107308.375
"4511",369454.6875
"4512",535219.625
"4513",390134.8125
"4514",550395.5625
"4515",227389.53125
"4516",378044.75
"4517",399504.71875
"4518",559378.9375
"4519",828292.0625
"4520",599392.4375
"4521",693441.375
"4522",295993.6875
"4523",459458.625
"4524",387535.78125
"4525",481904.90625
"4526",378940.75
"4527",331463.90625
"4528",331874.3125
"4529",469589.53125
"4530",978867.25
"4531",319882.34375
"4532",451481.46875
"4533",347491.71875
"4534",317921.625
"4535",364469.78125
"4536",361210.90625
"4537",588490.125
"4538",589029.0625
"4539",528400.4375
"4540",485487.65625
"4541",416884.875
"4542",283228.875
"4543",254139.1875
"4544",512682.4375
"4545",387786.03125
"4546",302885.1875
"4547",280135.34375
"4548",356044.15625
"4549",234575.4375
